Date,Open,High,Low,Close,Volume,VNINDEX_Open,VNINDEX_High,VNINDEX_Low,VNINDEX_Close,VNINDEX_Volume,USDVND_Close
2020-01-01,0.707068418667875,0.6924283154121864,0.7083710407239818,0.70720618322346,0.012436034389902722,0.04220075463619577,0.037958862049289444,0.04383068953485236,0.05805757331181072,0.19308346851885544,0.2520251209431823
2020-01-02,0.707068418667875,0.6924283154121864,0.7083710407239818,0.70720618322346,0.012436034389902722,0.04220075463619577,0.037958862049289444,0.04383068953485236,0.05805757331181072,0.19308346851885544,0.2520251209431823
2020-01-03,0.708201178069778,0.6953405017921148,0.71131221719457,0.7101614003182541,0.005634128263601412,0.04220075463619577,0.037958862049289444,0.04383068953485236,0.05805757331181072,0.19308346851885544,0.2520251209431823
2020-01-04,0.708201178069778,0.6953405017921148,0.71131221719457,0.7101614003182541,0.005634128263601412,0.04220075463619577,0.037958862049289444,0.04383068953485236,0.05805757331181072,0.19308346851885544,0.2520251209431823
2020-01-05,0.708201178069778,0.6953405017921148,0.71131221719457,0.7101614003182541,0.005634128263601412,0.04220075463619577,0.037958862049289444,0.04383068953485236,0.05805757331181072,0.19308346851885544,0.2520251209431823
2020-01-06,0.708201178069778,0.6924283154121864,0.7124434389140271,0.7019777222095931,0.007517147849209128,0.04220075463619577,0.037958862049289444,0.04383068953485236,0.05805757331181072,0.19308346851885544,0.2520251209431823
2020-01-07,0.7029904848210241,0.6924283154121864,0.71131221719457,0.7040236417367585,0.0033223902297696262,0.04220075463619577,0.037958862049289444,0.04383068953485236,0.05805757331181072,0.19308346851885544,0.2520251209431823
2020-01-08,0.7029904848210241,0.6892921146953406,0.7042986425339366,0.6999318026824279,0.013453796344517576,0.04220075463619577,0.037958862049289444,0.04383068953485236,0.05805757331181072,0.19308346851885544,0.2520251209431823
2020-01-09,0.7009515178975986,0.6933243727598566,0.7104072398190044,0.7040236417367585,0.006520359682691469,0.04220075463619577,0.037958862049289444,0.04383068953485236,0.05805757331181072,0.19308346851885544,0.2520251209431823
2020-01-10,0.708201178069778,0.6924283154121864,0.7153846153846153,0.7051602636962946,0.0024411356417534794,0.04220075463619577,0.037958862049289444,0.04383068953485236,0.05805757331181072,0.19308346851885544,0.2520251209431823
2020-01-11,0.708201178069778,0.6924283154121864,0.7153846153846153,0.7051602636962946,0.0024411356417534794,0.04220075463619577,0.037958862049289444,0.04383068953485236,0.05805757331181072,0.19308346851885544,0.2520251209431823
2020-01-12,0.708201178069778,0.6924283154121864,0.7153846153846153,0.7051602636962946,0.0024411356417534794,0.04220075463619577,0.037958862049289444,0.04383068953485236,0.05805757331181072,0.19308346851885544,0.2520251209431823
2020-01-13,0.7050294517444494,0.6933243727598566,0.7133484162895927,0.7060695612639236,0.0019989086520430777,0.04220075463619577,0.037958862049289444,0.04383068953485236,0.05805757331181072,0.19308346851885544,0.11920405981213111
2020-01-14,0.707068418667875,0.6933243727598566,0.71131221719457,0.70720618322346,0.0003803720892203615,0.04220075463619577,0.037958862049289444,0.04383068953485236,0.05805757331181072,0.19308346851885544,0.2520251209431823
2020-01-15,0.708201178069778,0.6924283154121864,0.71131221719457,0.70720618322346,0.004093443558292022,0.04220075463619577,0.037958862049289444,0.04383068953485236,0.05805757331181072,0.19308346851885544,0.2520251209431823
2020-01-16,0.708201178069778,0.6933243727598566,0.71131221719457,0.70720618322346,0.0034229933150494037,0.04220075463619577,0.037958862049289444,0.04383068953485236,0.05805757331181072,0.19308346851885544,0.2520251209431823
2020-01-17,0.707068418667875,0.6933243727598566,0.7124434389140271,0.7060695612639236,0.002795912599736583,0.04220075463619577,0.037958862049289444,0.04383068953485236,0.05805757331181072,0.19308346851885544,0.2520251209431823
2020-01-18,0.707068418667875,0.6933243727598566,0.7124434389140271,0.7060695612639236,0.002795912599736583,0.04220075463619577,0.037958862049289444,0.04383068953485236,0.05805757331181072,0.19308346851885544,0.2520251209431823
2020-01-19,0.707068418667875,0.6933243727598566,0.7124434389140271,0.7060695612639236,0.002795912599736583,0.04220075463619577,0.037958862049289444,0.04383068953485236,0.05805757331181072,0.19308346851885544,0.2520251209431823
2020-01-20,0.707068418667875,0.6913082437275986,0.71131221719457,0.7060695612639236,0.009961482882367265,0.04220075463619577,0.037958862049289444,0.04383068953485236,0.05805757331181072,0.19308346851885544,0.2520251209431823
2020-01-21,0.7009515178975986,0.6924283154121864,0.71131221719457,0.7060695612639236,0.003237073125645433,0.04220075463619577,0.037958862049289444,0.04383068953485236,0.05805757331181072,0.19308346851885544,0.2520251209431823
2020-01-22,0.707068418667875,0.6913082437275986,0.7104072398190044,0.7060695612639236,0.010000942043024704,0.04220075463619577,0.037958862049289444,0.04383068953485236,0.05805757331181072,0.19308346851885544,0.2520251209431823
2020-01-23,0.707068418667875,0.6913082437275986,0.7104072398190044,0.7060695612639236,0.010000942043024704,0.04220075463619577,0.037958862049289444,0.04383068953485236,0.05805757331181072,0.19308346851885544,0.2520251209431823
2020-01-24,0.707068418667875,0.6913082437275986,0.7104072398190044,0.7060695612639236,0.010000942043024704,0.04220075463619577,0.037958862049289444,0.04383068953485236,0.05805757331181072,0.19308346851885544,0.2520251209431823
2020-01-25,0.707068418667875,0.6913082437275986,0.7104072398190044,0.7060695612639236,0.010000942043024704,0.04220075463619577,0.037958862049289444,0.04383068953485236,0.05805757331181072,0.19308346851885544,0.2520251209431823
2020-01-26,0.707068418667875,0.6913082437275986,0.7104072398190044,0.7060695612639236,0.010000942043024704,0.04220075463619577,0.037958862049289444,0.04383068953485236,0.05805757331181072,0.19308346851885544,0.2520251209431823
2020-01-27,0.707068418667875,0.6913082437275986,0.7104072398190044,0.7060695612639236,0.010000942043024704,0.04220075463619577,0.037958862049289444,0.04383068953485236,0.05805757331181072,0.19308346851885544,0.2520251209431823
2020-01-28,0.707068418667875,0.6913082437275986,0.7104072398190044,0.7060695612639236,0.010000942043024704,0.04220075463619577,0.037958862049289444,0.04383068953485236,0.05805757331181072,0.19308346851885544,0.2520251209431823
2020-01-29,0.707068418667875,0.6913082437275986,0.7104072398190044,0.7060695612639236,0.010000942043024704,0.04220075463619577,0.037958862049289444,0.04383068953485236,0.05805757331181072,0.19308346851885544,0.2520251209431823
2020-01-30,0.6991391028545538,0.6913082437275986,0.6893665158371041,0.7060695612639236,0.021054483858181646,0.04220075463619577,0.037958862049289444,0.04383068953485236,0.05805757331181072,0.19308346851885544,0.2520251209431823
2020-01-31,0.707068418667875,0.6913082437275986,0.7042986425339366,0.7051602636962946,0.026351965048426344,0.04220075463619577,0.037958862049289444,0.04383068953485236,0.05805757331181072,0.19308346851885544,0.2555946322965985
2020-02-01,0.707068418667875,0.6913082437275986,0.7042986425339366,0.7051602636962946,0.026351965048426344,0.04220075463619577,0.037958862049289444,0.04383068953485236,0.05805757331181072,0.19308346851885544,0.2555946322965985
2020-02-02,0.707068418667875,0.6913082437275986,0.7042986425339366,0.7051602636962946,0.026351965048426344,0.04220075463619577,0.037958862049289444,0.04383068953485236,0.05805757331181072,0.19308346851885544,0.2555946322965985
2020-02-03,0.6959673765292252,0.6904121863799284,0.6914027149321267,0.7051602636962946,0.0238166251042024,0.04220075463619577,0.037958862049289444,0.04383068953485236,0.05805757331181072,0.19308346851885544,0.2555946322965985
2020-02-04,0.6939284096057997,0.6904121863799284,0.6861990950226244,0.7051602636962946,0.04959234421185659,0.04220075463619577,0.037958862049289444,0.04383068953485236,0.05805757331181072,0.19308346851885544,0.2555946322965985
