Date,Open,High,Low,Close,Volume,VNINDEX_Open,VNINDEX_High,VNINDEX_Low,VNINDEX_Close,VNINDEX_Volume,USDVND_Close,Close_Lag_1,Volume_Lag_1,Close_Lag_2,Volume_Lag_2,Close_Lag_3,Volume_Lag_3,SMA_10,SMA_30,EMA_10,RSI_14,MACD,MACD_Signal,BB_Mid,BB_Upper,BB_Lower,Day_Of_Week,Return_1D,Volume_Change,Price_to_SMA30,VNINDEX_Return,USDVND_Change,Target_Class
2020-01-30,0.0465298312750043,0.0455950540958269,0.0438411526972412,0.0445775519566515,0.1801168897547389,0.0422007546361957,0.0379588620492894,0.0438306895348523,0.0580575733118107,0.1930834685188554,0.2520251209431823,0.0502904032753681,0.2191682901354824,0.0502904032753681,0.2191682901354824,0.0502904032753681,0.2191682901354824,0.04940750807156644,0.0522523926171495,0.04958491624616283,0.18848167539267321,-0.001660723261409501,-0.0013185974916823913,0.05132044767980333,0.05625412195959762,0.04638677340000904,3,-0.11359724612736832,-0.1781799746514573,0.853119823302042,0.0,0.0,0
2020-01-31,0.0424421638545834,0.0427614631633178,0.0376910911966262,0.0362679500385184,0.2897243683286543,0.0422007546361957,0.0379588620492894,0.0438306895348523,0.0580575733118107,0.1930834685188554,0.2555946322965985,0.0445775519566515,0.1801168897547389,0.0502904032753681,0.2191682901354824,0.0502904032753681,0.2191682901354824,0.048316872819811466,0.0515628110690822,0.04716364966295475,0.13138686131387103,-0.0026262761022015566,-0.0015801332137862245,0.05045919206433015,0.0587008402140322,0.042217543914628106,4,-0.1864077669902915,0.6085352613137245,0.7033741816350502,0.0,0.014163315704631474,0
2020-02-01,0.0424421638545834,0.0427614631633178,0.0376910911966262,0.0362679500385184,0.2897243683286543,0.0422007546361957,0.0379588620492894,0.0438306895348523,0.0580575733118107,0.1930834685188554,0.2555946322965985,0.0362679500385184,0.2897243683286543,0.0445775519566515,0.1801168897547389,0.0502904032753681,0.2191682901354824,0.0469146274961265,0.050873229521014904,0.04518261336760268,0.13138686131387103,-0.0033528342982386133,-0.0019346734306767022,0.049597936448856975,0.05985766237825298,0.03933821051946097,5,0.0,0.0,0.7129083484573492,0.0,0.0,0
2020-02-02,0.0424421638545834,0.0427614631633178,0.0376910911966262,0.0362679500385184,0.2897243683286543,0.0422007546361957,0.0379588620492894,0.0438306895348523,0.0580575733118107,0.1930834685188554,0.2555946322965985,0.0362679500385184,0.2897243683286543,0.0362679500385184,0.2897243683286543,0.0445775519566515,0.1801168897547389,0.04551238217244153,0.05029040327536806,0.04356176548958735,0.13138686131387103,-0.0038838661122478357,-0.0023245119669909288,0.0488059275160349,0.060583124897675145,0.03702873013439466,6,0.0,0.0,0.7211703958691901,0.0,0.0,0
2020-02-03,0.0284397286484606,0.0352910870685213,0.0282024248813916,0.0347098996788685,0.2515626041674382,0.0422007546361957,0.0379588620492894,0.0438306895348523,0.0580575733118107,0.1930834685188554,0.2555946322965985,0.0362679500385184,0.2897243683286543,0.0362679500385184,0.2897243683286543,0.0362679500385184,0.2897243683286543,0.04395433181279157,0.0496556420177329,0.04195233534218392,0.12676056338028446,-0.004379945013882426,-0.0027355985763692285,0.04794034398289604,0.061176731160803396,0.03470395680498868,0,-0.04295942720763568,-0.13171748162352215,0.6990122022080187,0.0,0.0,1
2020-02-04,0.0374847799617324,0.0351193542847329,0.0345282024248813,0.0356620415653212,0.1070037555833746,0.0422007546361957,0.0379588620492894,0.0438306895348523,0.0580575733118107,0.1930834685188554,0.2555946322965985,0.0347098996788685,0.2515626041674382,0.0362679500385184,0.2897243683286543,0.0362679500385184,0.2897243683286543,0.04249149564178688,0.04905261882297948,0.04080864556457251,0.2070484581497807,-0.004642742578193852,-0.003117027376734153,0.047122367544079814,0.06128627894121781,0.03295845614694182,1,0.027431421446382442,-0.5746436321983943,0.7270160578789474,0.0,0.0,1
2020-02-05,0.0371368933727604,0.0362356173793577,0.0376910911966262,0.0362679500385184,0.1067948651471492,0.0422007546361957,0.0379588620492894,0.0438306895348523,0.0580575733118107,0.1930834685188554,0.2734421890636813,0.0356620415653212,0.1070037555833746,0.0347098996788685,0.2515626041674382,0.0362679500385184,0.2897243683286543,0.04108925031810191,0.048527498146208575,0.0399830645598354,0.09090909090908766,-0.004747394779399956,-0.0034431008572673137,0.046191865245955525,0.060652554243883515,0.031731176248027536,2,0.016990291262135804,-0.001952178548187855,0.7473690469112303,0.0,0.06982758834454716,1
2020-02-06,0.0376587232562184,0.0388116091361841,0.0370760850465647,0.0412883345307238,0.111234157290054,0.0422007546361957,0.0379588620492894,0.0438306895348523,0.0580575733118107,0.1930834685188554,0.2734421890636813,0.0362679500385184,0.1067948651471492,0.0356620415653212,0.1070037555833746,0.0347098996788685,0.2515626041674382,0.04018904344363748,0.048057197759869795,0.040220386372724196,0.2968749999999973,-0.004374799367526244,-0.0036294405593191,0.045568645102095545,0.0597285552160804,0.03140873498811069,3,0.1384248210023864,0.04156840440584886,0.8591498559077796,0.0,0.0,0
2020-02-07,0.0392242129065924,0.0385540099605014,0.0401511157968722,0.0403361926442711,0.0749457403388173,0.0422007546361957,0.0379588620492894,0.0438306895348523,0.0580575733118107,0.1930834685188554,0.2734421890636813,0.0412883345307238,0.111234157290054,0.0362679500385184,0.1067948651471492,0.0356620415653212,0.1070037555833746,0.03919362238052777,0.04769076739750767,0.040241442058459996,0.28464419475655234,-0.004108978960361859,-0.003725348239527652,0.04489781786391293,0.05869170298324214,0.031103932744583715,4,-0.023060796645701043,-0.3262344754103821,0.845786193962127,0.0,0.0,0
2020-02-08,0.0392242129065924,0.0385540099605014,0.0401511157968722,0.0403361926442711,0.0749457403388173,0.0422007546361957,0.0379588620492894,0.0438306895348523,0.0580575733118107,0.1930834685188554,0.2734421890636813,0.0403361926442711,0.0749457403388173,0.0412883345307238,0.111234157290054,0.0362679500385184,0.1067948651471492,0.03819820131741808,0.04724354923871925,0.04025866943769838,0.28464419475655234,-0.003853889137536634,-0.0037510564191294486,0.04422699062573031,0.05750290595822355,0.030951075293237068,5,0.0,0.0,0.8537925980212531,0.0,0.0,0
