Date,Open,High,Low,Close,Volume
2020-07-28,18790,19400,18700,19350,1953510
2020-07-29,18790,19010,18550,18860,1554200
2020-07-30,18890,19100,18890,19100,612240
2020-07-31,18630,19130,18630,18830,1106250
2020-08-03,18830,19440,18830,19440,1392200
2020-08-04,19690,19810,19570,19700,1051310
2020-08-05,19690,19960,19590,19890,1328520
2020-08-06,19890,20010,19760,19810,1153660
2020-08-07,19810,20240,19810,19940,1283690
2020-08-10,20050,20240,19940,19990,1160370
2020-08-11,20090,20090,19890,19890,1209690
2020-08-12,19940,20110,19850,20110,1233230
2020-08-13,20200,20300,20110,20300,1709100
2020-08-14,20360,20410,20090,20240,1633770
2020-08-17,20290,20330,20110,20330,1048820
2020-08-18,20330,20390,20240,20260,625200
2020-08-19,20290,20350,20170,20260,877190
2020-08-20,20290,20530,20260,20350,1824430
2020-08-21,20430,20550,20420,20500,1260210
2020-08-24,20740,21010,20680,20950,3540210
2020-08-25,21010,21170,21000,21120,3304670
2020-08-26,21100,21120,20840,20930,1328990
2020-08-27,20870,21650,20870,21560,3724990
2020-08-28,21700,22100,21600,21600,4009380
2020-08-31,21600,21740,21350,21410,1940640
2020-09-01,21410,21830,21350,21600,1757410
2020-09-03,21790,21830,21600,21790,2281510
2020-09-04,21410,21620,21410,21620,1538510
2020-09-07,21610,21620,20960,20960,2270970
2020-09-08,21080,21410,20960,21410,1628870
2020-09-09,21040,21410,21010,21280,1490820
2020-09-10,21410,21550,21230,21280,1005950
2020-09-11,21190,21280,21120,21260,872160
2020-09-14,21300,21410,21230,21330,1127400
2020-09-15,21410,21620,21330,21620,1906730
2020-09-16,21620,21970,21620,21830,1918130
2020-09-17,21740,21830,21600,21620,1563010
2020-09-18,21650,22220,21620,22140,3306720
2020-09-21,22200,22360,22140,22140,1530250
2020-09-22,21970,22200,21870,22200,1630570
2020-09-23,22200,22270,21970,22100,1797680
2020-09-24,21920,22060,21700,21830,1728380
2020-09-25,21920,21970,21620,21970,1205550
2020-09-28,22010,22200,21870,22100,1312300
2020-09-29,22220,22220,21700,21700,1900490
2020-09-30,21700,21790,21520,21620,2500310
2020-10-01,21700,21970,21700,21970,905510
2020-10-02,21970,22100,21190,21740,1947940
2020-10-05,21790,21970,21600,21830,1498360
2020-10-06,21970,22010,21740,21830,1520290
2020-10-07,21700,21920,21700,21790,1493710
2020-10-08,21830,22270,21740,22100,3062690
2020-10-09,22060,22140,21970,21970,1173500
2020-10-12,22010,22220,21870,22010,1550680
2020-10-13,22010,22060,21830,21920,1222200
2020-10-14,21970,22220,21790,22060,2409760
2020-10-15,22140,22220,21920,22140,1925370
2020-10-16,22140,23320,22010,22990,5769540
2020-10-19,23180,23260,22910,23050,2333670
2020-10-20,22950,23050,22700,22990,1886160
2020-10-21,22990,23570,22830,22830,3305010
2020-10-22,22830,23360,22730,23360,2346540
2020-10-23,23450,23570,23130,23320,2646310
2020-10-26,23320,23570,22830,22830,3852510
2020-10-27,22860,22990,22540,22540,3188810
2020-10-28,22500,22660,21920,21920,3596230
2020-10-29,21790,22200,21700,22010,2719690
2020-10-30,22220,22270,21830,22270,1469970
2020-11-02,22270,22360,22140,22360,866110
