Date,Open,High,Low,Close,Volume
2020-04-08,43110,43110,41770,41770,760120
2020-04-09,41770,43240,41680,42660,1560610
2020-04-10,42660,43020,41640,42220,983120
2020-04-13,42570,42660,42170,42660,1411550
2020-04-14,42880,42880,42000,42480,631630
2020-04-15,42480,42660,42170,42660,1176850
2020-04-16,42660,42660,42080,42620,845580
2020-04-17,42350,42710,39640,42710,1191510
2020-04-20,42710,42840,42170,42750,1055020
2020-04-21,42440,42440,41110,41330,892270
2020-04-22,40880,41240,40220,41110,884070
2020-04-23,41330,42170,41200,41330,347420
2020-04-24,41330,41730,41060,41330,300240
2020-04-27,42220,42220,40880,40880,453720
2020-04-28,41110,41280,40660,40880,222920
2020-04-29,40840,41510,40220,40840,314400
2020-05-04,40840,41110,40000,40800,259550
2020-05-05,40800,41330,40800,41200,274700
2020-05-06,41150,42220,41110,42220,773570
2020-05-07,42220,42660,41770,42660,617800
2020-05-08,42840,44440,42710,43330,1683960
2020-05-11,43330,43550,42620,43330,1358920
2020-05-12,43280,43280,42220,43110,770030
2020-05-13,42260,42660,40660,42220,2652530
2020-05-14,42220,42970,41730,42660,1002810
2020-05-15,42660,43330,42570,43110,327650
2020-05-18,43110,43110,42440,42880,229440
2020-05-19,43150,43280,42660,42880,729850
2020-05-20,42840,43110,42710,42930,254730
2020-05-21,43110,43550,43060,43550,674380
2020-05-22,43550,43550,42840,42840,292930
2020-05-25,42750,43150,42660,43150,216400
2020-05-26,43110,43330,42840,43060,360000
2020-05-27,43060,43510,42880,43060,591440
2020-05-28,43060,43330,42800,43110,314790
2020-05-29,43110,43330,42930,43110,493500
2020-06-01,43110,43200,42880,43200,481490
2020-06-02,43200,43200,42880,42970,501700
2020-06-03,42880,43020,42440,43020,466430
2020-06-04,43020,43020,42660,42660,550740
2020-06-05,42660,42750,42220,42220,525870
2020-06-08,42310,43370,42310,42660,482180
2020-06-09,43110,43110,42710,42750,318400
2020-06-10,42750,42750,42400,42480,488490
2020-06-11,42480,42750,41330,41330,761540
2020-06-12,40000,41110,39950,40800,875940
2020-06-15,41330,41330,39550,39550,791710
2020-06-16,40660,42130,39950,41510,658480
2020-06-17,41330,41510,40220,40840,380880
2020-06-18,40840,41110,40400,40440,312850
2020-06-19,40440,43240,40440,43240,1840100
2020-06-22,43110,43110,42310,43060,508020
2020-06-23,42750,42800,41860,41860,432630
2020-06-24,42000,42260,41770,42080,214320
2020-06-25,41460,41950,41240,41510,169470
2020-06-26,41550,41950,40660,40660,222240
2020-06-29,40660,40840,39550,39550,359370
2020-06-30,40440,40440,39550,39550,350550
2020-07-01,40220,40660,39550,40440,92060
2020-07-02,40260,40480,39770,39950,420700
2020-07-03,40400,40440,39950,40080,163320
2020-07-06,40080,40840,40080,40620,284020
2020-07-07,40660,40970,40440,40440,336860
2020-07-08,40350,40660,40040,40350,187450
2020-07-09,40350,40800,40310,40440,399710
2020-07-10,40440,40880,40440,40620,193330
2020-07-13,40660,40710,40440,40570,349810
2020-07-14,40570,40800,40080,40570,340990
2020-07-15,40750,40750,40220,40220,384240
2020-07-16,40400,41330,40260,41330,328050
2020-07-17,40660,40880,40440,40660,214530
2020-07-20,40440,40620,40080,40080,222400
2020-07-21,40530,40530,40080,40080,220660
2020-07-22,40000,40440,39910,39910,202110
2020-07-23,40000,40130,39770,40000,181680
2020-07-24,39950,40000,37330,39110,674430
2020-07-27,37280,38220,36840,37770,825080
2020-07-28,37770,38660,35510,37860,534300
2020-07-29,37330,37770,36880,37110,379370
2020-07-30,37110,38000,37110,37820,242030
2020-07-31,37330,40000,37240,38880,939040
2020-08-03,37770,39150,37770,38930,164310
2020-08-04,39420,39420,38840,39110,229230
2020-08-05,39110,39330,37680,38660,434490
2020-08-06,39110,39200,38710,38880,332340
2020-08-07,38930,39200,38800,38880,182500
2020-08-10,39110,39950,38840,39200,542550
2020-08-11,39640,39640,38880,38880,215330
2020-08-12,38880,39330,38840,38840,302330
2020-08-13,39330,39550,38880,39110,458680
2020-08-14,39110,39550,38840,38840,654070
2020-08-17,38660,39330,38570,38970,376200
2020-08-18,38800,38970,38310,38440,772670
2020-08-19,38440,38930,38440,38440,347140
2020-08-20,38480,38750,38220,38220,990220
2020-08-21,38220,38620,38170,38260,376790
2020-08-24,38440,39550,38440,39550,1052840
2020-08-25,39550,40840,39550,40440,1074660
2020-08-26,40350,40530,40000,40440,547280
2020-08-27,40040,40440,40040,40440,437950
2020-08-28,40570,41020,39950,39950,636020
2020-08-31,40000,40660,40000,40000,276580
2020-09-01,40080,41770,39950,41200,675310
2020-09-03,41550,42480,41200,42000,1037080
2020-09-04,42000,42440,41460,41770,825960
2020-09-07,41770,42350,40660,40660,465400
2020-09-08,40710,41110,40220,40220,622290
2020-09-09,40170,41060,39730,40220,865880
