Date,Open,High,Low,Close,Volume
2021-03-04,80030,80260,78360,78660,2755100
2021-03-05,78420,78420,77360,78360,4187600
2021-03-08,78660,78820,77360,77750,3208200
2021-03-09,76920,77230,76220,76460,4141900
2021-03-10,76460,77980,75940,76920,3391300
2021-03-11,77980,78970,77670,78210,2417000
2021-03-12,78360,78570,77360,77750,2704600
2021-03-15,78210,78360,77670,77750,2379400
2021-03-16,77750,77820,76160,76840,4121100
2021-03-17,76840,76840,76160,76460,3568400
2021-03-18,76840,77980,76840,77980,2553400
2021-03-19,77750,77750,77150,77360,2339400
2021-03-22,77360,77450,76520,76700,3416300
2021-03-23,76520,76610,75850,76220,4554300
2021-03-24,75780,76070,74910,75090,3192200
2021-03-25,75320,75850,74800,74910,3152700
2021-03-26,74560,74910,73500,74090,3653700
2021-03-29,74630,75990,74390,75320,2790300
2021-03-30,75780,76160,74990,75460,2590400
2021-03-31,75400,75400,74560,74870,2815600
2021-04-01,74910,76840,74560,76840,5594000
2021-04-02,77980,79110,77670,78120,3840000
2021-04-05,79510,79510,77750,78060,2822700
2021-04-06,78060,78120,76700,77230,3452600
2021-04-07,76840,76840,76070,76160,3503700
2021-04-08,76380,76460,75620,75990,3603800
2021-04-09,75990,76070,75460,75940,2716700
2021-04-12,76070,76280,75700,76070,3632400
2021-04-13,76700,77360,75850,76070,3799100
2021-04-14,76070,76070,75230,75550,3498500
2021-04-15,75780,76460,75230,75400,3549400
2021-04-16,74990,75090,73340,73710,4876400
2021-04-19,73710,74170,72350,73100,5722900
2021-04-20,73800,76840,73710,75550,6987200
2021-04-22,75550,75700,73800,74560,3166300
2021-04-23,74560,75990,73640,75700,3556800
2021-04-26,73800,75320,73030,73030,5045600
2021-04-27,73030,73430,72270,72800,3149400
2021-04-28,72800,72870,71130,71290,5027100
2021-04-29,71290,71650,69610,71130,6499700
2021-05-04,70760,70760,69610,69680,4112800
2021-05-05,69680,70760,69680,70000,3792300
2021-05-06,70000,70000,68150,68150,7448600
2021-05-07,67710,67860,66020,66190,6744500
2021-05-10,66190,70760,65489,70760,8176900
2021-05-11,71130,71900,69380,69380,4197000
2021-05-12,68550,70150,68470,69840,3199300
2021-05-13,69210,69760,68850,68850,3118400
2021-05-14,69300,69380,68090,68090,4391200
2021-05-17,68090,68470,66340,66340,5001300
2021-05-18,66580,66940,66020,66190,2970100
2021-05-19,66790,67710,66260,66580,3526100
2021-05-20,66850,67020,66190,66940,2800500
2021-05-21,66850,69080,66260,67860,3942800
2021-05-24,68470,69920,68090,69380,4349800
2021-05-25,69380,69380,68470,68850,2791200
2021-05-26,68470,69920,67920,69210,3773300
2021-05-27,69530,69680,68470,68850,2924300
2021-05-28,69210,69760,68770,69300,3122200
2021-05-31,69840,70000,68630,68850,3095900
2021-06-01,68850,68980,68390,68390,2339900
2021-06-02,68150,68150,67710,68010,3672400
2021-06-03,68470,69080,68310,68630,3629000
2021-06-04,68700,69210,67790,68090,4564400
2021-06-07,68940,69000,67790,68860,3736600
2021-06-08,68940,70310,68860,69090,5477700
2021-06-09,69170,69390,68400,68640,3013500
2021-06-10,68860,72090,68240,71020,5619300
2021-06-11,71020,71260,70230,70860,2940400
2021-06-14,71260,72020,70470,71260,4875100
2021-06-15,71330,71780,70940,71540,4534800
2021-06-16,71390,71620,70310,70700,3041200
2021-06-17,70110,71020,69950,70110,2388800
2021-06-18,70400,71390,70400,70940,2971800
2021-06-21,70860,70940,69780,69780,4193600
2021-06-22,70110,70470,69780,69780,2242800
2021-06-23,69780,69950,69090,69320,3357300
2021-06-24,69230,69470,68010,68320,4225000
2021-06-25,68320,69230,68320,69090,2079300
2021-06-28,69320,69470,68560,68710,1847900
2021-06-29,69170,70630,68560,70110,4368100
2021-06-30,70110,70150,69470,69620,2115600
2021-07-01,69780,70310,69620,70020,3811500
2021-07-02,70110,70110,69390,69390,2750900
2021-07-05,69390,69620,68240,68710,2931000
2021-07-06,68860,69170,67010,67010,3993400
2021-07-07,67010,69170,66700,69170,4738700
2021-07-08,67920,68860,67790,68090,1908900
2021-07-09,68010,68090,66920,67010,3058100
2021-07-12,67380,67790,64920,66470,4833100
2021-07-13,66330,66610,64860,64920,2883300
2021-07-14,65459,66000,64930,65459,4180200
2021-07-15,65459,66470,65090,65610,3284100
2021-07-16,65860,66400,65700,66170,1449600
2021-07-19,65010,65459,64690,65459,4111700
2021-07-20,65459,66240,64930,66170,3207300
2021-07-21,65770,66170,65610,65700,1696200
2021-07-22,65860,67080,65700,66850,2152400
2021-07-23,66850,69170,66330,67470,4102400
2021-07-26,67790,68710,67710,68470,2791400
2021-07-27,68470,68940,67380,67380,2388200
2021-07-28,67080,67330,66700,66920,1665500
2021-07-29,67000,67550,66240,66850,2648300
2021-07-30,66850,67160,66170,66330,4405200
2021-08-02,66400,66920,66240,66610,2543500
2021-08-03,66700,67380,66700,67080,2714600
2021-08-04,67380,67380,67000,67080,2873000
2021-08-05,66920,67080,66700,66700,2833600
2021-08-06,66920,68090,66700,67160,3960600
2021-08-09,67160,67710,67000,67550,2731300
2021-08-10,67790,69320,67790,68860,5965600
2021-08-11,69230,70400,69170,70020,5330400
2021-08-12,69950,70470,69550,69710,4287800
2021-08-13,69620,69710,68710,69230,4105500
2021-08-16,69230,69780,68560,68940,3270800
2021-08-17,69000,69390,68640,68780,2202200
2021-08-18,68940,70020,68860,69320,4710100
2021-08-19,69710,69710,69170,69550,3061300
2021-08-20,69550,69550,67000,67630,4326800
2021-08-23,67550,67630,66240,66240,4356500
2021-08-24,66330,67000,66000,66470,2375700
2021-08-25,66550,67080,66240,66920,1675500
2021-08-26,66920,67550,66780,67000,1896000
2021-08-27,67330,67380,66780,67000,2346900
2021-08-30,67080,67470,67000,67330,4306000
2021-08-31,67380,67470,67080,67330,2957200
2021-09-01,67330,68400,67160,67860,3430100
2021-09-06,68010,68400,67920,68010,3212200
2021-09-07,68800,68800,67630,67630,2622200
2021-09-08,67630,67630,66830,66900,3682200
2021-09-09,66900,66990,66610,66750,2452400
2021-09-10,66750,68150,66610,67790,3962100
2021-09-13,67790,68480,67630,68320,2956200
2021-09-14,68320,68400,67860,68150,2482900
2021-09-15,68010,68010,67460,67460,2425000
2021-09-16,67790,67790,67320,67700,1825400
2021-09-17,67700,69260,67630,67790,5292600
2021-09-20,68650,69810,68400,69490,5447700
2021-09-21,68950,69660,68730,69580,3096300
2021-09-22,69350,71850,69350,71690,10050100
2021-09-23,71690,72400,70830,71150,3941300
2021-09-24,71300,71610,70910,71080,2990000
2021-09-27,70990,71610,69580,69580,5053900
2021-09-28,69580,70440,68950,69980,3757200
2021-09-29,69980,70600,69490,70200,2763400
2021-09-30,70440,71080,70200,70200,2799400
2021-10-01,69980,70830,69810,70350,3805400
2021-10-04,70910,71370,70600,70670,3060200
2021-10-05,70760,70760,70200,70200,2268000
2021-10-06,70200,70600,69890,69980,2498500
2021-10-07,69980,70050,69580,69580,2981800
2021-10-08,69660,70510,69490,70200,2618600
2021-10-11,70510,70830,70140,70510,2474800
2021-10-12,70830,71520,70600,70830,3616300
2021-10-13,71300,71520,70510,70600,3793100
2021-10-14,70670,70910,70200,70510,2006400
2021-10-15,70510,71080,70200,70510,3206000
2021-10-18,70510,70600,69890,70350,2305800
2021-10-19,70350,70910,70350,70760,5984500
2021-10-20,70830,70990,69740,70510,3480500
2021-10-21,70510,70600,69810,69810,2936500
2021-10-22,70140,70910,69890,70910,4487700
2021-10-25,70910,70990,70440,70600,2769500
2021-10-26,70510,70670,70050,70200,1641200
2021-10-27,70510,70990,70270,70830,3549900
2021-10-28,70910,71690,70910,70990,4093700
2021-10-29,70990,71300,70760,71080,3748500
2021-11-01,71150,71520,70350,70510,5083800
2021-11-02,70510,70510,69740,69890,4888900
2021-11-03,69810,70140,69100,69100,5547900
2021-11-04,69260,69490,69020,69260,2513000
2021-11-05,69420,70050,69350,69890,2654600
2021-11-08,70270,71370,70200,71150,6171800
2021-11-09,71300,71370,70270,70350,3695000
2021-11-10,70510,70600,69980,70270,2666100
2021-11-11,70350,70830,69980,70200,3380600
2021-11-12,70510,70600,69810,69980,2120400
2021-11-15,70140,70200,69740,69740,3268000
2021-11-16,69740,69980,69350,69420,3251700
2021-11-17,69420,70200,69420,69580,2514400
2021-11-18,69580,69580,68950,68950,3900000
2021-11-19,68950,69260,67380,67460,5151200
2021-11-22,67380,67790,67320,67540,3497600
2021-11-23,67790,67920,67380,67630,2198800
2021-11-24,67790,68570,67790,68570,2124500
2021-11-25,68570,69100,68320,68570,2175400
2021-11-26,68650,69580,68570,69180,3015700
2021-11-29,68800,68880,68320,68570,2835900
2021-11-30,68650,69580,68650,68650,3177100
2021-12-01,68950,69420,68480,68570,1894500
2021-12-02,68570,68950,68480,68480,1254100
2021-12-03,68650,68950,67240,67240,2900400
2021-12-06,67380,67860,66830,66830,3168200
2021-12-07,67240,67790,66900,67790,1530000
2021-12-08,67630,67790,67140,67380,1294500
2021-12-09,67320,68250,67140,68150,1449900
2021-12-10,67790,68150,67240,67630,1485000
2021-12-13,67630,68010,67380,67700,1495700
2021-12-14,67700,68090,67540,67630,1671200
2021-12-15,67700,67920,67630,67630,1214100
2021-12-16,67630,67860,67380,67860,1610300
2021-12-17,67860,67920,67140,67140,2660200
2021-12-20,67380,67630,67060,67140,1807000
2021-12-21,67240,67380,66990,66990,1192900
2021-12-22,67140,67540,66830,66900,1844400
2021-12-23,66900,66900,66200,66380,2147800
2021-12-24,66380,67380,66380,67380,1148400
2021-12-27,67380,67700,67140,67460,1138300
2021-12-28,67540,67540,66750,66990,1544400
2021-12-29,66990,67060,66670,66750,945400
2021-12-30,66830,67060,66670,66830,893100
2021-12-31,66990,68570,66830,67700,2325100
2022-01-04,68320,68480,67920,67920,1885600
2022-01-05,68010,68150,67380,67540,3124600
2022-01-06,67460,67460,66830,66900,2848200
2022-01-07,66830,67060,66610,66750,2553900
2022-01-10,67560,67720,66520,66670,1735600
2022-01-11,66610,66900,66520,66670,1829000
2022-01-12,66750,66750,65890,66200,2183600
2022-01-13,66440,66670,66030,66200,1711600
2022-01-14,66200,67790,65890,67470,2516600
2022-01-17,67720,67720,66030,66030,2100400
2022-01-18,66030,66520,65790,66440,2100400
2022-01-19,66030,66520,65890,66440,1764900
2022-01-20,66120,66370,66030,66120,1488400
2022-01-21,66120,66370,65710,65790,1576400
2022-01-24,65790,65890,64519,64519,2222200
2022-01-25,64120,64519,63020,63090,3758600
2022-01-26,63170,64120,63170,63490,1452100
2022-01-27,63820,66440,63820,66200,2039000
2022-01-28,66120,67070,65960,66200,2257400
2022-02-07,66280,66900,66030,66520,1324200
2022-02-08,66440,66520,65330,65330,2708900
2022-02-09,65330,66670,65330,65960,1799300
2022-02-10,65960,66370,65550,65890,1612500
2022-02-11,65710,65790,65260,65330,1624600
2022-02-14,64920,65330,64519,64610,2971800
2022-02-15,64610,64920,64519,64680,1465300
2022-02-16,64680,64760,63980,64050,2825100
2022-02-17,64120,64680,64050,64360,1787700
2022-02-18,63820,64360,63820,64220,1808100
2022-02-21,64450,65010,64450,64519,1280600
2022-02-22,64450,64519,63490,63730,3204500
2022-02-23,63730,64120,63570,63730,2200300
2022-02-24,63730,63730,62540,62620,2723500
2022-02-25,62950,63320,62860,62860,1347700
2022-02-28,62860,62950,61960,62460,2258900
2022-03-01,62460,63250,62290,63090,1273100
2022-03-02,63090,63090,62140,62540,2037100
2022-03-03,62690,62950,62290,62460,1486600
2022-03-04,62460,62460,61960,62050,2511600
2022-03-07,62050,62050,61110,61190,3511900
2022-03-08,60770,60930,60550,60630,2383000
2022-03-09,60550,61190,59760,59820,3003700
2022-03-10,60550,62050,60550,61420,2971800
2022-03-11,61500,62540,61420,62140,2322900
2022-03-14,62140,62140,61250,61500,1654700
2022-03-15,61340,61730,60770,61500,1482600
2022-03-16,61500,62140,61340,61590,1850400
2022-03-17,61830,61960,60850,60850,1354400
2022-03-18,61020,61340,60550,60550,4233000
2022-03-21,60550,62050,60550,61830,1884100
2022-03-22,62050,62050,61190,61250,2390200
2022-03-23,61190,61340,60470,60630,3226000
2022-03-24,60550,60630,59890,60230,3389800
2022-03-25,60230,60390,59820,59890,2699500
2022-03-28,59990,60230,58470,58470,4038700
2022-03-29,58540,60150,58540,60150,2118000
2022-03-30,60150,61020,59820,60710,3413800
2022-03-31,60710,64519,60550,64450,9645800
2022-04-01,64519,65890,63980,65090,6112000
2022-04-04,65330,65710,64920,65470,3808700
2022-04-05,65160,65160,64050,64050,2202100
2022-04-06,63730,64680,63020,63170,4306700
2022-04-07,63640,63730,62540,62540,1760300
2022-04-08,62540,63020,61590,61590,2738300
2022-04-12,61590,61960,60930,61190,1776300
2022-04-13,61190,62540,61110,61500,2118800
2022-04-14,61730,62140,60770,60770,1810200
2022-04-15,60930,61830,60550,60930,1362400
2022-04-18,60930,62050,60850,61340,2564300
2022-04-19,61420,61900,60550,60550,1670200
2022-04-20,60550,61110,60230,60230,1931100
2022-04-21,59990,60930,59760,59760,4615600
2022-04-22,60310,60930,60150,60470,2796700
2022-04-25,60550,60770,58150,58540,2659800
2022-04-26,58540,60550,56470,60470,3883000
2022-04-27,59430,60390,58710,59760,1826000
2022-04-28,59660,59660,58790,59190,1911000
2022-04-29,59280,59760,58950,59110,1630100
2022-05-04,59110,59280,57760,57760,1763900
2022-05-05,58320,58320,56970,57440,1548200
2022-05-06,56890,57040,55370,55940,2109800
2022-05-09,55940,56970,55450,55750,2392100
2022-05-10,55750,57260,55750,56230,3106500
2022-05-11,56230,56640,55370,55370,1793700
2022-05-12,55620,55620,52980,52980,3189100
2022-05-13,53370,54020,52490,52650,4590600
2022-05-16,53040,53830,52330,52420,1977800
2022-05-17,52260,55750,51940,55750,2105100
2022-05-18,55750,56160,55370,55990,1983200
2022-05-19,55370,55750,54960,54960,1449400
2022-05-20,54960,55690,54170,54250,1296200
2022-05-23,54580,54730,52750,52800,2022200
2022-05-24,53130,54880,52980,54880,2033000
2022-05-25,54880,57600,54880,57260,2362100
2022-05-26,57260,57260,56320,56810,1530800
2022-05-27,56810,58390,56320,58150,3456900
2022-05-30,58080,58080,57350,57760,2124400
2022-05-31,57440,57670,57120,57120,2058700
2022-06-01,56970,57840,56810,57260,1229600
2022-06-02,57350,57350,56410,56640,1487800
2022-06-03,56550,56810,55750,55990,1052800
2022-06-06,55940,56720,55750,56410,1432000
2022-06-07,55990,56320,55750,56230,1322200
2022-06-08,56320,56890,56320,56550,1698600
2022-06-09,56550,56640,55940,55940,1045100
2022-06-10,55750,55940,55370,55370,1483300
